ivanrpsilva,2018-06-25 23:49:19,RT @fausto_macedo: Lula recorre contra decisão do Tribunal da Lava Jato que barrou recurso ao Supremo https://t.co/8nK6FKM5Q3
Gabriel6828,2018-06-25 23:49:17,"RT @redebrasilatual: Para deputados, recusa a recurso de Lula foi articulado e é continuidade do golpe https://t.co/kzXkXiTJ2m via @redebra…"
cleiton1976,2018-06-25 23:49:13,"RT @jairbolsonaro: CAFÉ COM POLÍTICA: com tempo, sem manipulação e não sendo alvo compensador, mais detalhes sobre quem somos, desta vez ao…"
ntaraujoer,2018-06-25 23:49:11,"RT @pauloap: A Record colocou os militantes a favor do Anticristo agredindo uma cristã em um beco, ao lado de uma faixa na qual eles mesmo…"
r_arraval,2018-06-25 23:49:06,"RT @DeCocadinha: Chega de Politica, vamos falar de futebol !

Aproveitando o clima da Copa, futuro camisa 07 da seleção ! https://t.co/xkxe…"
EdiSilva64,2018-06-25 23:49:05,"@chicoleite Se a nova política inclui marina silva, tô fora."
MarcosI25,2018-06-25 23:49:04,"RT @cartacapital: A defesa de Lula argumenta que o julgamento do caso deve ocorrer ainda nesta terça 26, em razão de ser o último encontro…"
RicardoCosta6RS,2018-06-25 23:49:01,Defesa de Lula insiste em pedido de liberdade e quer julgamento nesta terça-feira.  https://t.co/W8MuCkN6Co
webcomunik,2018-06-25 23:48:58,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
elhijodelina1,2018-06-25 23:48:56,"RT @LulaOficial: Lula está preso há 80 dias em razão de condenação que desrespeitou a Constituição. 
https://t.co/kCFlefUwv9"
madamelibertad,2018-06-25 23:48:55,"RT @redebrasilatual: Prisão de Lula: para juiz, não basta ao ministro Marco Aurélio falar, é preciso agir https://t.co/26X2w6ldhk"
cristianomattam,2018-06-25 23:48:53,"RT @cinefilo_K: 102 dias sem MARIELLE...
vereadora negra que se formou na PUC através das cotas do ProUni. 
LULA sancionou o ProUni e a DIL…"
lpamti,2018-06-25 23:48:46,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
ISAELDUARTE,2018-06-25 23:48:43,"Política. 

Fico perguntando, como é que um prefeito constrói um município para outro prefeito."
malungorei,2018-06-25 23:48:40,RT @elikatakimoto: Agora vai! Estou animada para ver o que esses herdeiros têm a dizer sobre a taxação das grandes fortunas e a política da…
ViniciusNikolod,2018-06-25 23:48:38,RT @partidonovo30: Cota de 30% de mulheres na política não funciona e a realidade cedo ou tarde acaba se impondo: faltam mulheres dispostas…
ViniciusNikolod,2018-06-25 23:48:36,"RT @SouCalmo: @BlogOlhoNaMira Isso se chama “política”, pra quem não sabe.. hehehe."
Rafael_Parente,2018-06-25 23:48:36,"RT @Rafael_Parente: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: com…"
mildignos3,2018-06-25 23:48:29,"RT @Gengiskhhan: Presos da Lava-Jato teriam recebido garotas de programa disfarçadas de advogadas, diz carta https://t.co/cDrq6Ev0tS"
Guimaraezz,2018-06-25 23:48:27,"Adoro quando abro o tt e aparece quase nada sobre futebol, os assuntos responsa que abrem a mente das pessoas vem à… https://t.co/Iye7wbxSxD"
odio_nao,2018-06-25 23:48:20,RT @EstadaoPolitica: Lula recorre contra decisão do Tribunal da Lava Jato que barrou recurso ao Supremo. https://t.co/iC1avtE46a https://t.…
SigaPepeVargas,2018-06-25 23:48:20,RT @cartacapital: Conjunto de medidas flexibiliza a produção e venda de agrotóxicos no Brasil. Dos 26 membros da comissão que aprovou o pac…
leideaurea,2018-06-25 23:48:19,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
pauloap,2018-06-25 23:48:17,"RT @pauloap: A Record colocou os militantes a favor do Anticristo agredindo uma cristã em um beco, ao lado de uma faixa na qual eles mesmo…"
FERNANDOTORTELE,2018-06-25 23:48:16,"RT @Cah_CamilaRV: Como é a semana de combate as drogas, e como era de se esperar, o congresso tá fazendo uma discussão bem arcaica sobre o…"
Mauro_A_G,2018-06-25 23:48:16,"RT @LulaOficial: Lula está preso há 80 dias em razão de condenação que desrespeitou a Constituição. 
https://t.co/kCFlefUwv9"
fabilimah,2018-06-25 23:48:16,"RT @contrafogos: Aplaudindo de pé essa reportagem de Gabriela Caeser / Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à interven…"
itscybele,2018-06-25 23:48:15,Ouvindo uma reuniao online de feministas sobre política e democracia em tempos de internet
mellwintter,2018-06-25 23:48:13,"RT @RogerioCorreia_: É a únião desesperada dos 2 políticos mais rejeitados. Temer, mais modesto, busca uma saída que o retire da prisão apó…"
pauloap,2018-06-25 23:48:13,"RT @pauloap: Eu sempre tenho falado que a novela #Apocalipse tá acertando demais quando faz alusão à política atual

no capítulo de hoje, o…"
vitaocf1,2018-06-25 23:48:12,RT @Juliasmm: De um lado um candidato condenado e do outro a marionete do político que deixou os funcionários do município sem salário por…
Tuffic57,2018-06-25 23:48:09,"RT @EdGaarcia: Loucura Bolsonaro 2: Banco Central afinado com o Ministério da Fazenda, mas independente pra atuar (sem interferência políti…"
CRFeliasJR,2018-06-25 23:48:08,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
fmdsass,2018-06-25 23:48:06,"@AiltonBenedito Brasil rumar à Venezuela sem podermos auditar nosso voto,
https://t.co/l3UaoD2x6X"
timaonews,2018-06-25 23:48:03,Deputado faltou a mais de 40% das sessões desde que retornou ao ... - Revista Época https://t.co/cAi04a32YQ https://t.co/Pa1q72JbLU
JongaPereira,2018-06-25 23:48:02,"RT @Emanoel1953: Recordar... Paulo Nogueira, DCM: ""Caro Romário: Você simboliza uma política putrefata. Será lembrado pela posteridade como…"
jalfredo14,2018-06-25 23:48:01,PSDB chega aos 30 anos de fralda geriátrica https://t.co/frXKGv2zE3 via @ConversaAfiada
bethmotta110,2018-06-25 23:48:00,"RT @minc_rj: Tem razão  @marcelorubens Bolsonazi diz que não é politico: tem 7 mandatos, pôs todos filhos na política, votou a favor de mor…"
meua_migo,2018-06-25 23:47:59,"a chamada é meio exagerada mas em resumo:
o véio tá maluco já
o lynch mesmo diz que nao manja porra nenhuma de poli… https://t.co/5Pw1urxZAi"
LuizEduNeves,2018-06-25 23:47:53,@marcelorubens Sempre afirmei que não há escola sem ideologia. Primeiro por que os currículos das disciplinas são e… https://t.co/1jBkeEJinb
silveirabgabi,2018-06-25 23:47:53,"Eu tô full pistola com esses pensamentos dentro da caixinha que não se importam com os outros, não é questão políti… https://t.co/qaOdbR2Lzb"
Taddeibr,2018-06-25 23:47:51,Governo federal gastou R$ 50 milhões com cartão corporativo em 2017 -  https://t.co/oHi93b8vK7 https://t.co/oHi93b8vK7
arnaldorjunior,2018-06-25 23:47:51,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
george_santos67,2018-06-25 23:47:49,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
Frmarchetaria,2018-06-25 23:47:44,RT @cartacapital: Conjunto de medidas flexibiliza a produção e venda de agrotóxicos no Brasil. Dos 26 membros da comissão que aprovou o pac…
Healvesbr_,2018-06-25 23:47:43,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
frfontanella,2018-06-25 23:47:43,"RT @N_Carvalheira: ❗Quais são os crimes de responsabilidade que podem levar ao impeachment ministros do STF ?

https://t.co/vvetY2WYDy"
comuna_deusa,2018-06-25 23:47:43,Sinceramente eu n sou uma pessoa do diálogo N VOU DIZER DISCORDA DE MIM FUZILA (porém depende) mas mano as pessoa v… https://t.co/5wJE1ZIIZT
henriqueguzella,2018-06-25 23:47:41,@levydourado @pccuppoloni @LuOliveira1972 @pdevechi @MonicaVivaBR @capitalist_ant @botts1974 @OrleansBianca… https://t.co/2R5fntTl5f
Taddeibr,2018-06-25 23:47:40,Governo federal gastou R$ 50 milhões com cartão corporativo em 2017 -  https://t.co/oHi93bq6BF
Taddeibr,2018-06-25 23:47:40,Governo federal gastou R$ 50 milhões com cartão corporativo em 2017 -  https://t.co/oHi93b8vK7
bitcamp295,2018-06-25 23:47:40,RT @carlosjordy: Alcelmo Gois mais uma vez desinformou os incautos com fakenews. Ele aprendeu bem como agente da KGB a usar a mídia para pr…
jalfredo14,2018-06-25 23:47:39,Manchetômetro: PiG esconde a candidatura de Lula! https://t.co/uF5jYvPlFi via @ConversaAfiada
LusEduardoCarv1,2018-06-25 23:47:32,RT @partidonovo30: Cota de 30% de mulheres na política não funciona e a realidade cedo ou tarde acaba se impondo: faltam mulheres dispostas…
tadeu_alves,2018-06-25 23:47:32,"RT @jcwmorsch: Crime de Lesa Pátria!
Enquanto isso, a Quadrilha do Temer, os falsos patriotas do Judiciário, das Forças Armadas e os Otário…"
Dedepim,2018-06-25 23:47:27,RT @vemprarua: Tudo dentro da normalidade!       Gilmar Mendes manda soltar doleiro preso em operação que investiga esquema ligado a Cabral…
JonatasMobile,2018-06-25 23:47:24,"RT @vera: Matéria gigante e explicativa do g1 sobre o lucrativo mundo de Fake News e das pessoas por trás deste negócio.

https://t.co/GITn…"
vauldir,2018-06-25 23:47:24,RT @GABRlELPlNHElRO: O cunhado: o discreto operador que pode atrapalhar os planos de Alckmin https://t.co/s47A3CoLhY
Cassunungarosa,2018-06-25 23:47:23,"RT @rvianna: Taxa de aprovação a Moro despenca 30 pontos depois que ele prendeu Lula sem provas!
 https://t.co/GYFzWALiSZ"
Odracyra,2018-06-25 23:47:21,Confira https://t.co/p5wSRP2BMh
sales_amaral,2018-06-25 23:47:19,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
sapocomfome,2018-06-25 23:47:17,RT @cartacapital: Pré-candidata considera prioritário derrotar o atual projeto neoliberal e diz não abrir mão de vitória do campo progressi…
FernandoABV,2018-06-25 23:47:16,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
lcmoura,2018-06-25 23:47:16,"RT @mdenser: A questão é exatamente esta: hoje, ter caráter, no Brasil, é denunciar a prisão política de Lula.( Fernando Horta)"
dieviviarruda,2018-06-25 23:47:16,"RT @MariaClaraSpine: Retweeted André Trigueiro (@andretrig):

Quando interesses corporativos tomam de assalto o parlamento, e o bom senso d…"
mikaroger,2018-06-25 23:47:16,RT @carlosjordy: Alcelmo Gois mais uma vez desinformou os incautos com fakenews. Ele aprendeu bem como agente da KGB a usar a mídia para pr…
lrosalves,2018-06-25 23:47:14,RT @sergiusdourado: Um candidato sem expressão política alguma q cresceu c os gritos da oposição... Fora isso rumaria p sua teta parlamenta…
BordinVania,2018-06-25 23:47:11,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
mito_moro,2018-06-25 23:47:09,"RT @paulacamara_: Parcela prevista para hoje só será depositada nesta terça-feira, de acordo com a Secretaria de Estado da Fazenda 1️⃣3️⃣✅…"
Mariana23243840,2018-06-25 23:47:05,RT @deciolimapt: Defesa de Lula insiste em pedido de liberdade e quer julgamento no Supremo nesta terça-feira https://t.co/f2vhZBWcpy
gonpeau,2018-06-25 23:47:05,RT @cartacapital: Conjunto de medidas flexibiliza a produção e venda de agrotóxicos no Brasil. Dos 26 membros da comissão que aprovou o pac…
lpamti,2018-06-25 23:47:04,"RT @andretrig: Quando interesses corporativos tomam de assalto o parlamento, e o bom senso dá lugar a sanha de lucro, aprova-se um texto de…"
w4gn3rmh,2018-06-25 23:47:04,RT @Reguffe: Nosso sistema político está podre. Ele existe para perpetuar poder e personagens. É urgente uma reforma política profunda. Vej…
joleanamaria,2018-06-25 23:46:57,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
MarioJarava_,2018-06-25 23:46:56,RT @BolivarenseCo: #Política ¡ÚLTIMA HORA! Yolanda Wong presenta renuncia al presidente Santos https://t.co/g9aq6a9GAj #Bolivarense
siqueira_as,2018-06-25 23:46:51,"@subeida1 @luciamoura00 @realchenx @lourdesflintz @PPReacaRN Se Nhonho tem alguma pretensão política, vai desistir… https://t.co/we6IrmjZzJ"
jalfredo14,2018-06-25 23:46:50,Azeredo quer diminuir pena com curso a distância e estudos https://t.co/SKNqfhh1D7 via @ConversaAfiada
netojorge_,2018-06-25 23:46:50,RT @g1: Ministério Público apresenta denúncia contra o ex-procurador Marcello Miller e o empresário Joesley Batista https://t.co/GMMsI44Gt5…
Oneill60,2018-06-25 23:46:49,RT @ValtecioMatos: Gilmar Mendes revoga prisão de investigado em rede de doleiros do RJ via @UOLNoticias @UOL  https://t.co/s5PhEHFWsj mini…
BryanDuarteDJ,2018-06-25 23:46:48,"Caraca estou feliz, prova de economia política estava mel na chupeta"
slinpack,2018-06-25 23:46:45,"Maioria dos eleitores não desconfiam de que recebem fake news, diz pesquisa https://t.co/b7Xl8InLMM"
AzevRoberto,2018-06-25 23:46:45,"RT @paulacamara_: Parcela prevista para hoje só será depositada nesta terça-feira, de acordo com a Secretaria de Estado da Fazenda 1️⃣3️⃣✅…"
FaustinoDeRans,2018-06-25 23:46:43,"@joidivizion @valkaryah Em termos de ideais ele só se diz liberal, daí aderir às políticas do Trump/Reagan. Mas dep… https://t.co/JrD2ausmAU"
cassianogfpa,2018-06-25 23:46:43,"Aqui no Brasil muito se fala em ""não pode misturar política com futebol, não tem nada a ver"". Eu discordo. Pelo que… https://t.co/eaoAbgTysc"
Ignike,2018-06-25 23:46:42,RT @leandroruschel: Recebo relatos de padres falando mal da política migratória de Trump. Já pensou se esses padres e até bispos usassem a…
LuizPCarlos,2018-06-25 23:46:41,"@leonelbrizola50 URGENTE - #BrizolaNeto - PROMETE fechar pedágio #LinhaAmarelaRJ. Deve olhar ""ATOS SECRETOS DO PEDÁ… https://t.co/6tRN9E7cJi"
angelamariazach,2018-06-25 23:46:37,RT @partidonovo30: Cota de 30% de mulheres na política não funciona e a realidade cedo ou tarde acaba se impondo: faltam mulheres dispostas…
IvensNT,2018-06-25 23:46:35,"@Lucass_MM @Jc_bfr Eu fico pensando, ele defende uma politica macroenômica baseada em juros baixos e industrializaç… https://t.co/0qWG3D3scc"
claugarmendia,2018-06-25 23:46:34,"RT @RogerioCorreia_: É a únião desesperada dos 2 políticos mais rejeitados. Temer, mais modesto, busca uma saída que o retire da prisão apó…"
jalfredo14,2018-06-25 23:46:34,Ex-Ministro dos planos de saúde usou a pasta para se eleger Senador https://t.co/MPnjL2yKhV via @ConversaAfiada
luspiresjesus,2018-06-25 23:46:33,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
mdmguimaraes,2018-06-25 23:46:27,RT @carlosjordy: Alcelmo Gois mais uma vez desinformou os incautos com fakenews. Ele aprendeu bem como agente da KGB a usar a mídia para pr…
contatodujr,2018-06-25 23:46:27,"RT @LulaOficial: Lula está preso há 80 dias em razão de condenação que desrespeitou a Constituição. 
https://t.co/kCFlefUwv9"
francildap13,2018-06-25 23:46:25,"RT @jcwmorsch: Crime de Lesa Pátria!
Enquanto isso, a Quadrilha do Temer, os falsos patriotas do Judiciário, das Forças Armadas e os Otário…"
erivanraposo,2018-06-25 23:46:24,@Alexand59259656 @wadih_damous Zzzzzzzz mais um burocrata paneleiro que não entende porra nenhuma de política e que… https://t.co/zqieh69QOZ
lucrjviola,2018-06-25 23:46:23,"RT @JornalGGN: Política no Paraná é dominada por laços familiares
https://t.co/rubnNhD5Zs https://t.co/m13dIQXE0R"
FabiojhonataRo1,2018-06-25 23:46:21,"RT @jairbolsonaro: CAFÉ COM POLÍTICA: com tempo, sem manipulação e não sendo alvo compensador, mais detalhes sobre quem somos, desta vez ao…"
ghioh,2018-06-25 23:46:21,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
pedrosadj,2018-06-25 23:46:21,"RT @LulaOficial: Lula está preso há 80 dias em razão de condenação que desrespeitou a Constituição. 
https://t.co/kCFlefUwv9"
MARINABM,2018-06-25 23:46:16,RT @cartacapital: Conjunto de medidas flexibiliza a produção e venda de agrotóxicos no Brasil. Dos 26 membros da comissão que aprovou o pac…
jalfredo14,2018-06-25 23:46:14,Inquérito sobre trambique do Mineirinho na Cidade Administrativa chega à PF https://t.co/wSkzfF6Z0s via @ConversaAfiada
douglaswill92,2018-06-25 23:46:11,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
FabiojhonataRo1,2018-06-25 23:46:11,RT @CarlosBolsonaro: Henrique Meirelles do PMDB lucrou mais de R$ 217 milhões com consultoria para grandes empresas só em 2016. Essa tal co…
sorayaamoreira,2018-06-25 23:46:09,"RT @jcwmorsch: Se o ministro afirma que a a prisão de Lula é ilegal, cabe a ele acatar, monocraticamente, um das centenas de habeas corpus…"
FelipeOjedaBok,2018-06-25 23:46:08,RT @ce_wert: A arte da política enfiando no cu do otário que acredita em salvador da pátria https://t.co/KFfabi2zZh
andrefiremaster,2018-06-25 23:46:07,"RT @lucasberti: Greve geral na Argentina 🇦🇷

As reivindicações por aumento salarial vêm da Confederação Geral do Trabalho, de sindicatos e…"
wilsoncabus,2018-06-25 23:46:06,RT @lauraabcarvalho: O UOL excluiu aquele tweet e mudou o título da matéria. Se tem uma coisa que me deixa tranquila é saber que tem muita…
RicardoCosta4BA,2018-06-25 23:46:06,Ministério Público apresenta denúncia contra o ex-procurador Marcello Miller e o empresário Joesley Batista.… https://t.co/Z4aBw6gvdU
marcelo_frigero,2018-06-25 23:46:05,"RT @andretrig: Quando interesses corporativos tomam de assalto o parlamento, e o bom senso dá lugar a sanha de lucro, aprova-se um texto de…"
rocelio_sousa,2018-06-25 23:46:03,"RT @paulacamara_: Parcela prevista para hoje só será depositada nesta terça-feira, de acordo com a Secretaria de Estado da Fazenda 1️⃣3️⃣✅…"
justunreal,2018-06-25 23:46:00,"RT @g1: Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio: como funciona u…"
CETROGUIMARAES,2018-06-25 23:45:52,RT @MahggaSantana: Sérgio Cabral e Adriana abrem mão de fortuna que Lava Jato confiscou @estadao:  https://t.co/N8E3RLIhx3
odio_nao,2018-06-25 23:45:52,"RT @lulafalcao: Bancada da Bala 2
https://t.co/r7qWjaBgBY"
Rebecadias16,2018-06-25 23:45:52,Acabei de ver um vídeo da marina basicamente se vitimizando pra ser eleita pq é uma MULHER NEGRA... Poha Manow isso… https://t.co/U8SjaEze8r
helbertbrauna,2018-06-25 23:45:51,"RT @BlogdoMiro: De um amigo argentino agora há pouco: ""Começa a greve geral convocada pela CGT, CTA, movimentos sociais e partidos de esque…"
isacordeiiro_,2018-06-25 23:45:51,"RT @BrejoTo: O coletivo Brejo-to está mobilizado, também, para formação política das mulheres lgbt tocantinenses.  Como somos um movimento…"
silva_valdemir,2018-06-25 23:45:50,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
carvalhoteles,2018-06-25 23:45:48,RT @ValtecioMatos: Gilmar Mendes revoga prisão de investigado em rede de doleiros do RJ via @UOLNoticias @UOL  https://t.co/s5PhEHFWsj mini…
JoceyrR,2018-06-25 23:45:47,"RT @redebrasilatual: Para deputados, recusa a recurso de Lula foi articulado e é continuidade do golpe https://t.co/kzXkXiTJ2m via @redebra…"
fabiosoares4444,2018-06-25 23:45:46,RT @lauraabcarvalho: O UOL excluiu aquele tweet e mudou o título da matéria. Se tem uma coisa que me deixa tranquila é saber que tem muita…
kriellopsi,2018-06-25 23:45:46,RT @ValtecioMatos: Gilmar Mendes revoga prisão de investigado em rede de doleiros do RJ via @UOLNoticias @UOL  https://t.co/s5PhEHFWsj mini…
plpivotto,2018-06-25 23:45:46,RT @caleromarcelo: E a farra com o dinheiro público continua... https://t.co/9C8mRvqqPG
IsmaelBrilhante,2018-06-25 23:45:44,RT @UOLNoticias: Bolsonaro diz que participará de todos os debates e levará propostas #UOLnasUrnas  https://t.co/FiWwYTgXLo
romulolara,2018-06-25 23:45:43,"RT @TheInterceptBr: 8. A grande vitória política de Holiday, do @MBLivre, foi contra as mulheres: ele manteve intacta a dificuldade das mul…"
angelamariazach,2018-06-25 23:45:43,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
TonyNardini,2018-06-25 23:45:39,@vicentkosta @GFiuza_Oficial E vc entende de futebol? Por que de política já vi que não entende nada. Cava pênalti… https://t.co/kQOJZpO6QP
CETROGUIMARAES,2018-06-25 23:45:31,RT @HumbertoReisJr: 👑Gilmar Mendes manda soltar doleiro preso em operação que investiga esquema ligado a Cabral https://t.co/ML9RmMQpkL
CWB_CFC,2018-06-25 23:45:27,RT @redeTVT: Feijóo: chuva de manobras para manter a prisão política de Lula: https://t.co/V3LEO3C28f via @YouTube
jalfredo14,2018-06-25 23:45:24,STF: defesa de Lula insiste e quer julgamento nesta terça https://t.co/4E16AhBB0D via @ConversaAfiada
Taddeibr,2018-06-25 23:45:23,Ex-Ministro dos planos de saúde usou a pasta para se eleger Senador https://t.co/bryXMYaxFU via @ConversaAfiada
ivanrpsilva,2018-06-25 23:45:20,RT @Estadao: Sérgio Cabral e Adriana abrem mão de fortuna milionária que Lava Jato confiscou https://t.co/TyctXVY52W
JoceyrR,2018-06-25 23:45:19,"RT @LulaOficial: Lula está preso há 80 dias em razão de condenação que desrespeitou a Constituição. 
https://t.co/kCFlefUwv9"
Cassunungarosa,2018-06-25 23:45:18,RT @Estadao: Sérgio Cabral e Adriana abrem mão de fortuna milionária que Lava Jato confiscou https://t.co/TyctXVY52W
Camilasuzan,2018-06-25 23:45:12,"RT @minc_rj: Tem razão  @marcelorubens Bolsonazi diz que não é politico: tem 7 mandatos, pôs todos filhos na política, votou a favor de mor…"
redeTVT,2018-06-25 23:45:12,Feijóo: chuva de manobras para manter a prisão política de Lula: https://t.co/V3LEO3C28f via @YouTube
sales_amaral,2018-06-25 23:45:12,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
apkbros,2018-06-25 23:45:10,Não sei se curto a Carmen Miranda sabendo que ela foi só algo simbólico que os EUA precisava para concretizar a rel… https://t.co/ey8q3ESqFa
MarcioBell,2018-06-25 23:45:09,@spiderconsense Vc eh melhor falando de política
JoceyrR,2018-06-25 23:45:08,"RT @redebrasilatual: Prisão de Lula: para juiz, não basta ao ministro Marco Aurélio falar, é preciso agir https://t.co/26X2w6ldhk"
cartacapital,2018-06-25 23:45:07,Conjunto de medidas flexibiliza a produção e venda de agrotóxicos no Brasil. Dos 26 membros da comissão que aprovou… https://t.co/F1j0NIVfTA
siqueira_as,2018-06-25 23:45:07,@mpaulaguedes @BecaBrix Isso só vai mudar se o acesso ao STF mudar. Defendo concurso público entre magistrados de 2… https://t.co/mda6Z5PC7W
gasad10,2018-06-25 23:45:03,@SirGodenot Muito chato ainda mais sem aula e televisão  só política jogo e jornal e nenhum jogo de interessante 😴😴😞
g1,2018-06-25 23:45:00,"Marcela Ross NÃO existe, pesquisa NÃO mostra 94% de apoio à intervenção militar e país NÃO está em estado de sítio:… https://t.co/toeDMUGdom"
abrechamado,2018-06-25 23:45:00,"RT @lucasberti: Greve geral na Argentina 🇦🇷

As reivindicações por aumento salarial vêm da Confederação Geral do Trabalho, de sindicatos e…"
aninhamofatto,2018-06-25 23:44:57,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
FontrinIsabelle,2018-06-25 23:44:54,"Vídeo de Fachin recuperado por militantes causa espanto: ""Hipócrita"" - Viomundo - O que você não vê na mídia https://t.co/lUwZgQWOXN"
Taddeibr,2018-06-25 23:44:54,STF: defesa de Lula insiste e quer julgamento nesta terça https://t.co/JHw2THKWVF via @ConversaAfiada
julhapfvr,2018-06-25 23:44:53,Grandes momentos da política brasileira https://t.co/OyIUfhcQVj
Oneill60,2018-06-25 23:44:42,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
dhwarrior,2018-06-25 23:44:37,"RT @mgfufino: Wagner levou R$ 82 milhões da Arena Fonte Nova, diz PF https://t.co/0KxIPyOnsr vía @VEJA"
Jornaltimeline1,2018-06-25 23:44:36,"RT @Estadao: Moro manda para Justiça Eleitoral inquérito contra Richa, mas quer investigar corrupção https://t.co/xRyXQR7WNL"
PAULONEY2,2018-06-25 23:44:35,"RT @Cidda_Alves: Moro nega acesso a doações de empresas para institutos de FHC, Sarney e Itamar https://t.co/yuqjCF8W1J"
jaimealmeida,2018-06-25 23:44:33,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
portal_infonet,2018-06-25 23:44:33,Câmara aprova projeto que flexibiliza uso de agrotóxico  -  https://t.co/BtbDzFAOQ4
MarleneCapacci,2018-06-25 23:44:29,RT @valor_economico: Meirelles pode gastar os R$ 70 milhões da campanha do próprio bolso https://t.co/pE7qoGCdHp
jamszeca,2018-06-25 23:44:23,"RT @MarcioPochmann: Com a política neoliberal, o Brasil voltou a conviver com o fenômeno da migração de cérebros, quando  profissionais mai…"
jgarcone,2018-06-25 23:44:21,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
odio_nao,2018-06-25 23:44:20,"RT @andretrig: Quando interesses corporativos tomam de assalto o parlamento, e o bom senso dá lugar a sanha de lucro, aprova-se um texto de…"
UmaGataDeBotas,2018-06-25 23:44:19,"Respondo: uma selvageria numa discussão c/a imprestável Maria do Rosário, votação pela pauta econômica do PT, pôr o… https://t.co/cdLjOYBuVx"
AlbernazSantos,2018-06-25 23:44:15,ANTIGAMENTE ERA CHAMADA DE A FESTA DA DEMOCRACIA.. HOJE É UM SUPLÍCIO IR PARA AS URNAS.. DEUS ME LIVRE.. É O PIOR M… https://t.co/j6c1sSGjcv
JCMonteiro_23,2018-06-25 23:44:14,RT @GABRlELPlNHElRO: O cunhado: o discreto operador que pode atrapalhar os planos de Alckmin https://t.co/s47A3CoLhY
pablogoncalve80,2018-06-25 23:44:12,"RT @N_Carvalheira: ❗Além do presidente da República, estão sujeitos a processos de impeachment de acordo com a Lei 1.079, que regula crimes…"
mari_limab,2018-06-25 23:44:11,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
HumbertoReisJr,2018-06-25 23:44:11,👑Gilmar Mendes manda soltar doleiro preso em operação que investiga esquema ligado a Cabral https://t.co/ML9RmMQpkL
Estesinversos2,2018-06-25 23:44:10,"Não reconheço o governo do meu país. Ilegítimo. Perdidas todas as recentes lutas contra: o golpe, a deforma trabalh… https://t.co/cvsVcfxn8M"
paesgotpl,2018-06-25 23:44:10,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
dvdnasc,2018-06-25 23:44:06,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
kriellopsi,2018-06-25 23:44:04,RT @Ricamconsult: Adivinhe quem soltou mais um preso por corrupção. https://t.co/VWJdvyuugz
